text,category
delivery scheduled for tomorrow between 4:00pm and 2:00pm,delivery_logistics
codigo de verificacion: 163780. valido por 5 minutos,otp_verification
enter 702733 to confirm your access,otp_verification
you received a transfer of $296 to your account,transaction
pay your bill today and avoid penalties,billing_reminder
factura mensual generada por $7727. fecha limite de pago: 22/2,billing_reminder
reembolso de $504 procesado. veras el credito en 4 dias,customer_service
health clinic: your ophthalmology checkup is confirmed for Tuesday,appointment_reminder
shipment #85066 is now in transit from Los Angeles,delivery_logistics
tu token de verificacion es 831380. no lo reenvies,otp_verification
factura mensual generada por $8598. fecha limite de pago: 21/11,billing_reminder
appointment reminder: ophthalmology checkup on Thursday. please arrive 10 minutes early,appointment_reminder
payment notice: you owe $1301 due on 10/10,billing_reminder
tu numero fue sorteado! llama gratis al 360-5862493 para reclamar,spam_advertising
free shipping on orders over $2087 at Best Buy,promotion_offer
intento de entrega fallido para pedido #86326. reagenda en nuestra app,delivery_logistics
notificacion de cobro: se intentara debitar $6801 de tu cuenta el 27/6,billing_reminder
clinica central: tu consulta del 2/5 esta confirmada,appointment_reminder
payment of $2012 to Amazon confirmed,transaction
tu cashback de $8689 esta disponible para usar en Rappi,promotion_offer
para cancelar tu cita medica del lunes responde CANCELAR,appointment_reminder
failed login attempt 3 times. your account has been locked,security_alert
pedido #78719 retrasado por clima. nueva fecha estimada: manana,delivery_logistics
your plan change request has been processed successfully,customer_service
flash sale: 20% off shoes for the next 24 hours,promotion_offer
please confirm your medical appointment for tomorrow by replying YES,appointment_reminder
consigue $373.000 adicionales al mes trabajando solo 3 horas al dia,spam_advertising
"login from Mexico detected. if this was not you, secure your account now",security_alert
factura mensual generada por $6144. fecha limite de pago: 20/11,billing_reminder
recordatorio: tienes cita de control el lunes a las 2:00pm,appointment_reminder
"new device PC Windows accessed your account. if this was not you, change your password now",security_alert
entrega exitosa del pedido #24160. recibiste tu paquete?,delivery_logistics
transaction confirmation code: 768891. do not share it,otp_verification
no olvides tu cita con el medico el lunes a las 4:30pm,appointment_reminder
compra de $361.000 en Ripley fue marcada como sospechosa. la rechazamos?,security_alert
your card ending in 5871 was charged $2415 at Walgreens,transaction
tu compra en Jumbo por $350.000 fue procesada,transaction
your cancellation request #9767 has been received and is being processed,customer_service
someone logged into your account from Brazil. do you recognize this?,security_alert
automated profit system! generate $2935 while you sleep,spam_advertising
you have been selected to win $367! claim your prize before tomorrow,spam_advertising
no olvides tu cita con el medico el viernes a las 8:30am,appointment_reminder
tu token de verificacion es 228093. no lo reenvies,otp_verification
un agente te contactara en los proximos 14 minutos,customer_service
complete your sign-in with code 498468,otp_verification
do not forget your doctor appointment on Thursday at 11:00am,appointment_reminder
tu verificacion telefonica: 442589,otp_verification
alerta: acceso desde Italia detectado en tu cuenta,security_alert
ingresa 440131 para confirmar tu acceso,otp_verification
paquete #32772 fue despachado desde Valparaiso. llega en 2 dias habiles,delivery_logistics
regalo de $4314 en puntos por tu compra en Falabella,promotion_offer
tu caso #7144 fue asignado a un agente. tiempo estimado: 42 horas,customer_service
sale: todos los libros a 60% de descuento en Shell,promotion_offer
your order #33639 is on its way. arrives today between 4:00pm and 8:30am,delivery_logistics
paquete #29360 fue despachado desde Medellin. llega en 2 dias habiles,delivery_logistics
aviso de despacho: paquete #83899 en camino desde Buenos Aires,delivery_logistics
weekend offer: 50% discount on books at Shell,promotion_offer
never share this code: 718849. we will never ask for it,otp_verification
paga tu servicio antes del 15 para evitar la suspension,billing_reminder
recordatorio: manana tienes cita con el doctor a las 3:30pm. llega 10 min antes,appointment_reminder
oferta flash: 40% off en electrodomesticos por las proximas 24 horas,promotion_offer
cerramos tu ticket #6159 por resolucion exitosa. gracias por contactarnos,customer_service
secret method to earn $405 without leaving home. see how,spam_advertising
pedido #25919 retrasado por clima. nueva fecha estimada: manana,delivery_logistics
recordatorio de cita de control: miercoles a las 8:00am,appointment_reminder
eres el ganador seleccionado de $277.000! reclama tu premio antes de manana,spam_advertising
confirmacion de cita medica: martes 19/10 a las 9:00am,appointment_reminder
flash sale: 10% off clothing for the next 24 hours,promotion_offer
codigo de acceso: 425845. caduca en 3 minutos,otp_verification
sistema automatico de ganancias! genera $344.000 mientras duermes,spam_advertising
transferencia exitosa de $374.000 a cuenta terminada en 8527,transaction
hemos recibido tu pago. tu servicio fue reactivado,customer_service
members only: 70% discount at CVS this week,promotion_offer
alguien ingreso a tu cuenta desde Chile a las 23:45,security_alert
exclusive offer: 20% discount on your next purchase at Walmart,promotion_offer
promo exclusiva solo para ti! no te lo pierdas: www.oferta468.com,spam_advertising
your $595 cashback is ready to use at Uber,promotion_offer
tu caso #5314 fue asignado a un agente. tiempo estimado: 16 horas,customer_service
cargo exitoso de $2327 a tarjeta terminada en 5808,transaction
support ticket #3525 opened. our team will respond within 40 hours,customer_service
tu codigo otp es 679077. no lo compartas con nadie,otp_verification
confirmacion: pago de $2483 realizado con exito en Rappi,transaction
tu caso #3742 fue asignado a un agente. tiempo estimado: 18 horas,customer_service
reminder: you have a dental appointment on Monday at 9:00am,appointment_reminder
descuento especial del 70% para clientes frecuentes de Shell,promotion_offer
factura mensual generada por $7859. fecha limite de pago: 18/3,billing_reminder
gana puntos canjeables por $51.000. solo hoy! ingresa tu numero,spam_advertising
aviso: tu hora odontologica fue confirmada para el 17/7,appointment_reminder
two-factor authentication code: 652530,otp_verification
your order #45554 is on its way. arrives today between 4:30pm and 8:30am,delivery_logistics
tu pedido #78662 esta siendo preparado para despacho,delivery_logistics
tu caso esta siendo revisado por nuestro equipo. respuesta en 14 horas,customer_service
detectamos un inicio de sesion inusual desde Mexico. fuiste tu?,security_alert
your login verification code is 409222,otp_verification
confirmacion de identidad requerida. tu codigo: 593355,otp_verification
pago de $297.000 a Farmacia Cruz Verde completado,transaction
entrega programada para manana entre 2:00pm y 4:00pm. alguien debe estar en casa,delivery_logistics
overdue balance: $1998. pay before 4/10 to avoid interest,billing_reminder
tu cashback de $5170 esta disponible para usar en Ripley,promotion_offer
promocion exclusiva: 25% de descuento en tu siguiente compra en Ripley,promotion_offer
tu queja fue registrada bajo el numero #6898. te responderemos pronto,customer_service
flash sale: 20% off books for the next 24 hours,promotion_offer
ultimo aviso: factura de $6624 vence hoy. paga ahora para evitar corte,billing_reminder
"authentication code: 284171. if this was not you, ignore this message",otp_verification
two-factor authentication code: 755788,otp_verification
suscripcion mensual de $4839 cobrada a tarjeta 3287,transaction
notificacion de cobro: se intentara debitar $1662 de tu cuenta el 26/5,billing_reminder
someone logged into your account from Russia. do you recognize this?,security_alert
se debito $311.000 de tu cuenta corriente terminada en 2876,transaction
tu compra en Amazon por $421.000 fue procesada,transaction
your $2105 cashback is ready to use at Apple Store,promotion_offer
clave de un solo uso: 499889. expira en 2 minutos,otp_verification
recuerda tu consulta medica manana a las 9:00am en policlinico norte,appointment_reminder
payment of $1600 to CVS confirmed,transaction
we resolved your case #2285. how would you rate our service?,customer_service
your complaint #5223 has been escalated to level 2. we will keep you updated,customer_service
ultimo aviso: factura de $9388 vence hoy. paga ahora para evitar corte,billing_reminder
transaccion de $203.000 aprobada en Lider,transaction
your access token is 204555. expires in 3 minutes,otp_verification
free shipping on orders over $687 at Apple Store,promotion_offer
recibiste una transferencia de $196.000 en tu cuenta,transaction
para cancelar tu cita medica del viernes responde CANCELAR,appointment_reminder
recuerda tu consulta medica manana a las 8:30am en policlinico norte,appointment_reminder
abono de $476.000 recibido en tu cuenta de ahorros,transaction
operacion bancaria: debito de $52.000 procesado correctamente,transaction
555052 es tu clave temporal de ingreso. no la compartas,otp_verification
haz clic aqui y reclama tu regalo de $249.000: www.premio186.com,spam_advertising
tu pedido llego al centro de distribucion de Santiago,delivery_logistics
confirmacion: pago de $731 realizado con exito en Farmacia Cruz Verde,transaction
transaction confirmation code: 835132. do not share it,otp_verification
buy 2 get 1 free on shoes at Apple Store,promotion_offer
one-time pin: 945664. valid for this session only,otp_verification
contrasena incorrecta ingresada 3 veces. cuenta bloqueada temporalmente,security_alert
oferta de temporada: 45% menos en tecnologia,promotion_offer
gana $147.000 desde casa. sin experiencia necesaria. registrate ya!,spam_advertising
never share this code: 332311. we will never ask for it,otp_verification
